Timestamp,Block,Tx_hash,From,To,Value
2023-06-20 04:48:47,17518635,0xc41a9d73398095a0373aa65d9c1ed6b791c8648685b014f44ddaa484d6b27452,0x84cb561d6a95d9682f6e4f0168b6cae5ac04da0b,0x279752cd2dc1c7dc3756368ed855ecaf3d889e22,18000.0
2023-06-20 04:49:23,17518637,0xfd3e294c6cd87b97e3cf57e626c96eceb4039be83bf9676edf8563051bf48f11,0x976bade36dbb0383cfa356349225b3dc73a8d889,0x92e929d8b2c8430bcaf4cd87654789578bb2b786,20199.17
2023-06-20 04:50:11,17518641,0x718c36aff7b86f29190d2092f4f382b5fce77c5cb8b3f02a30822a40f645e8b7,0xacafeec588b524ea0feb26e92e8252edb1503807,0x92e929d8b2c8430bcaf4cd87654789578bb2b786,15999.07
2023-06-20 04:50:35,17518643,0x323944e7c0b36c3bc99d200e9a3325255c433aadca7ff3db6329dacadaf6099d,0x7141010c9a503f0ce2f4060dade5d8c399c8f6f8,0x27c8602610c7acefc9c8ed5d9bcf8d466190e39f,13580.0
2023-06-20 04:51:59,17518649,0x95351477ee6d91c961620545d8d1f14d8d96eb62878532c9a118738903dda7dc,0x7dc09665b8f73e007f8b2439111896463ddf7938,0x0b3ed592a42ffb28315c99b15fd905afe3beaa8a,20000.0
2023-06-20 05:03:47,17518707,0x505cd39819919533ee762917b80c33326b45c2b5e3ed4a17592f8732f7e05196,0x0b3ed592a42ffb28315c99b15fd905afe3beaa8a,0x273edd4e47451893129c39ff8daa2338fda3448f,10000.0
2023-06-20 05:30:23,17518840,0x71fe019835ea4f3450f764f4265939418353dfbf943837dc0a3304f42f0f1364,0x7dc09665b8f73e007f8b2439111896463ddf7938,0x51325cf5c17cbd35581565642ee6bf1738094898,14000.0
2023-06-20 05:30:47,17518842,0x2d8a20bb1beccde641c2700c35868279541f739aa9fa6f6bf737194616a3cf18,0x60cce5ccde603acdf1d60f5c3d5bef13b057db28,0xef6ab0f00c34a791aa5f76a27d50461e8eb1d701,31320.0
2023-06-20 05:32:59,17518853,0x6f7b670e2c243fc695fe1e5b3057f8d9966223f5522677a063cff776394aa463,0x51325cf5c17cbd35581565642ee6bf1738094898,0x0b3ed592a42ffb28315c99b15fd905afe3beaa8a,13960.0
2023-06-20 05:41:47,17518897,0xa7e1ee8c900adedf6d0295e0cb6d32de3bfa089d37d6b57e1e4c2cb1593c200f,0xef6ab0f00c34a791aa5f76a27d50461e8eb1d701,0x92e929d8b2c8430bcaf4cd87654789578bb2b786,31319.12
2023-06-20 05:59:35,17518986,0x53c7ebd5936201d4db91eba4ef4cebae161ee4b1470ca90d2c89d64b96a7ce15,0x0b3ed592a42ffb28315c99b15fd905afe3beaa8a,0x0b865ce8dc5fadc12a5f0e0ad5312484d6661703,23980.0
2023-06-20 06:01:11,17518994,0x168de21bc54ddc184a6baed22339d95f021e6d4c0cb08c0f7fedaeb974516c5a,0x0b865ce8dc5fadc12a5f0e0ad5312484d6661703,0x9be2dcd052e71edcd002691623e5ec6dfb9ca718,23974.0
2023-06-20 06:24:59,17519112,0xde25130c09723819ec445f017b6ce9264b90e14972c8864700e8114457b1166e,0x51325cf5c17cbd35581565642ee6bf1738094898,0x0b865ce8dc5fadc12a5f0e0ad5312484d6661703,38.8
2023-06-19 03:43:35,17511195,0x4b3196bc5f185fab0093e01b052a0c6b362906a385f96ba8bf08f84b8dbe83c5,0xf71680a8c9d601044c8e3f31ba8e6934ded9c856,0xfeaa7efa9cadf06deaaad68f812b4f9099868402,26424.0
2023-06-19 05:37:11,17511757,0x8e3b0bcd40935330856ec9f4cd0418c90bf0d326302404ba7457d31abbe88006,0xf71680a8c9d601044c8e3f31ba8e6934ded9c856,0xfeaa7efa9cadf06deaaad68f812b4f9099868402,26940.0
2023-06-19 08:56:23,17512743,0x3d1009f7262fe139f9f29750df300582c749a7bf661c7d61dc1a67d0cb4ebfd8,0xf71680a8c9d601044c8e3f31ba8e6934ded9c856,0xfeaa7efa9cadf06deaaad68f812b4f9099868402,25520.0
2023-06-19 10:55:47,17513336,0x18b119a1d74564e427fa9302dca313445a198eacaed0d1bd2f46c9e573a77409,0xf71680a8c9d601044c8e3f31ba8e6934ded9c856,0xfeaa7efa9cadf06deaaad68f812b4f9099868402,27904.0
2023-06-19 17:06:11,17515165,0xcb2259b8a1947c7bb044b76e8808493ab124b1d7394ccddcbd82cc5dec871ee1,0xf71680a8c9d601044c8e3f31ba8e6934ded9c856,0xfeaa7efa9cadf06deaaad68f812b4f9099868402,22742.0
2023-06-20 06:58:59,17519281,0xbdde640cfd90c9a53f1f29acf21adb9178218b9a56c036818b6879a15728a9c9,0xf71680a8c9d601044c8e3f31ba8e6934ded9c856,0xfeaa7efa9cadf06deaaad68f812b4f9099868402,23200.0
2023-06-19 04:46:23,17511507,0x9d66b659ce0da7f75ff234f1a022846b5877a5dfbf38b28eb4ff0189a9686ae2,0xc2b80c124314d4e27071f835d150831e62d7aa07,0x69bda56440c55684d650a3df570eda08d796f1b6,25962.0
2023-06-19 06:38:59,17512063,0x3ec2e71bde78569dd9b4ccea5355c3604eb9defc23649320aba42a081f7420e6,0xc2b80c124314d4e27071f835d150831e62d7aa07,0x69bda56440c55684d650a3df570eda08d796f1b6,26500.0
2023-06-19 10:56:47,17513341,0x211832a7014ee6f556840a23c41d1a18f60223dc2904a6756cf3127e724fb227,0xc2b80c124314d4e27071f835d150831e62d7aa07,0x69bda56440c55684d650a3df570eda08d796f1b6,28440.0
2023-06-20 07:00:23,17519288,0xfc8b5cd6f1f7298ab3fa42f42ca786926ffe461341137fd9bc20f158031f31a8,0xc2b80c124314d4e27071f835d150831e62d7aa07,0x69bda56440c55684d650a3df570eda08d796f1b6,22974.0
2023-06-20 07:06:23,17519318,0x915f56317662a7357e996164e9af405eae471aa4a5fc9597dd8e97152c8cdc7b,0x1d5c936ce7beda650e438f484ad1b7441ba0a70d,0x6e9806d63b3dc7bc6e43008d7147dc3aa9c95c30,123550.19
2023-06-20 07:06:35,17519319,0xae42509f03b931bb1fb90574c457c993266460b3ef8affd95e3a06e510dcde03,0x1d5c936ce7beda650e438f484ad1b7441ba0a70d,0x4f7251377e20a422ae6408f05b9f6393718ffe58,221909.52
2023-06-20 07:07:23,17519323,0xd0f09bf630bd886143ba5a0b151eda0fe1f2c21c8c076e6e6f59247acf4b6a27,0x4f7251377e20a422ae6408f05b9f6393718ffe58,0xb15e29f7d6de9b8c3ecf170c5b198dc441aabdcf,116092.88
2023-06-20 07:07:35,17519324,0x668c4653e363fd83f4d210731731c885b4f859eb66caddd0551d9807fbf90314,0x4f7251377e20a422ae6408f05b9f6393718ffe58,0x54c85df622fd5b0a8c97dd1544eb08d134603faa,105814.88
2023-06-20 07:07:47,17519325,0xe18dc3a12c171990dc4fbda0b03abdd48a40225451bc396bf91c88e1e1d5246d,0x6e9806d63b3dc7bc6e43008d7147dc3aa9c95c30,0xb15e29f7d6de9b8c3ecf170c5b198dc441aabdcf,64678.01
2023-06-20 07:07:59,17519326,0x4b8312cd612227cda00c77c5552b0d67888c2bfe89bb71542877773038a06156,0x6e9806d63b3dc7bc6e43008d7147dc3aa9c95c30,0x9d6a6f65da5fccf9819f79851dcdd55651c82a54,58870.54
2023-06-20 07:08:11,17519327,0x8337c49aa094a30b9f98a6fe06b6e9a71caf6b9a7a4f4983356e4c70a6b424b3,0x54c85df622fd5b0a8c97dd1544eb08d134603faa,0x980784c14c7b1ce5694e934e14e1895a25c8efbb,105813.98
2023-06-20 07:08:23,17519328,0x44809e6beae80c9b7887d64ced461be9e5f2b68db0002ad26f09aa4c61d9d627,0xb15e29f7d6de9b8c3ecf170c5b198dc441aabdcf,0x3860391479e9f3d67a76f0f57d766351a7b14807,93047.59
2023-06-20 07:08:35,17519329,0x32eac4de1805129068a6d132d31eb4c9ce0eea6d64af8b3bd0240045859bd95d,0xb15e29f7d6de9b8c3ecf170c5b198dc441aabdcf,0x7d0e420b3c03131c4e3e4d43bee9823abf510c62,87721.85
2023-06-20 07:08:47,17519330,0xb4331cfcf6bec15d855d88d9d12aae5c81a44cedebf1ee15cf4869809b99404e,0x9d6a6f65da5fccf9819f79851dcdd55651c82a54,0x9f151cae341d842a272fa5ecaf70e350e7bafc39,58869.55
2023-06-20 07:09:11,17519332,0xbcb97222c26c8ac138ab7404536efc0bd6ee6530670af34567249f43b83ecdb1,0x9f151cae341d842a272fa5ecaf70e350e7bafc39,0x6cb4e9d893da027fedd13e4da528c8771bc86b01,34602.19
2023-06-20 07:09:23,17519333,0x937c0d1e81c74515b7dee7451a7a660f42e1b9fd1ac0427334ebc5aa27d5af44,0x9f151cae341d842a272fa5ecaf70e350e7bafc39,0x2557bea047d0d7fc21a98ee500c728589ee715b9,24265.23
2023-06-20 07:09:47,17519335,0xcc78ddef003f5d2e5a6dc78b90a163f1f546958060b61f61a3941ff214000991,0x980784c14c7b1ce5694e934e14e1895a25c8efbb,0x2557bea047d0d7fc21a98ee500c728589ee715b9,57757.3
2023-06-20 07:09:59,17519336,0xf903e3c2447008b270b72dbe16fb945c98f4dc140626f1e76ac22a6e84e7e451,0x980784c14c7b1ce5694e934e14e1895a25c8efbb,0x6cb4e9d893da027fedd13e4da528c8771bc86b01,48054.9
2023-06-20 07:10:11,17519337,0x7283dbf63581a2bef8d5ec2434e16722e527b7e0ca040993ef35b09553ff7e77,0x3860391479e9f3d67a76f0f57d766351a7b14807,0x2557bea047d0d7fc21a98ee500c728589ee715b9,93046.87
2023-06-20 07:10:23,17519338,0x3a1b480905e698a5c42b4e517a50fab7d9cb2352c808833d5811e99fd473ccc8,0x7d0e420b3c03131c4e3e4d43bee9823abf510c62,0x2557bea047d0d7fc21a98ee500c728589ee715b9,49786.44
2023-06-20 07:10:35,17519339,0xd20aaa525b08bea61bc520dc43c6460dbf5bfe0b26960164baa7b9d3a4167f82,0x7d0e420b3c03131c4e3e4d43bee9823abf510c62,0x6cb4e9d893da027fedd13e4da528c8771bc86b01,37933.46
2023-06-20 07:11:23,17519343,0x121cace9222976e8aa6e8418a8663139c6ba73a49d900e3a0e0fa306860157c3,0x6cb4e9d893da027fedd13e4da528c8771bc86b01,0x8eb8a3b98659cce290402893d0123abb75e3ab28,120587.5
2023-06-20 07:13:23,17519353,0x62e27ef8d957cce69a4ea87664d3848cb3adead77349e86cbcff3e573f03e16e,0x2557bea047d0d7fc21a98ee500c728589ee715b9,0x8eb8a3b98659cce290402893d0123abb75e3ab28,224849.84
2023-06-20 07:27:23,17519423,0x8431b2e90555e54cae9410e0b793064cf46a26e794d30d6521df5585a9ec5451,0x60cce5ccde603acdf1d60f5c3d5bef13b057db28,0x624d3fda8f50754177d64548f29b76467ce4cc09,33766.63
2023-06-20 07:33:47,17519455,0x97890c3a9b8835e311cd2381887fd09f370033101966f77c15ebd6a134611e14,0x624d3fda8f50754177d64548f29b76467ce4cc09,0x28673fedf7417f57d6cd730c27ba512f538717e2,33765.71
2023-06-20 07:58:11,17519575,0x452034646d8d64854c191306cbc3ce537461fa9271747fd7532b1a16335560cc,0x7dc09665b8f73e007f8b2439111896463ddf7938,0x0b865ce8dc5fadc12a5f0e0ad5312484d6661703,29.16
2023-06-21 09:37:23,17527191,0x85f41e7c379ad5c6c0d0e9e227403cbe97690dcf055b10a9ac2b7d510744d73b,0x0b865ce8dc5fadc12a5f0e0ad5312484d6661703,0xbc4d024f07e2232494336a719a3fe13187f16cf1,95.34
2023-06-04 07:55:59,17405906,0x7e18b8f006eba9c8f33e33ce4490f0fb1e8eede63af4fdb3b273fb24baee4aef,0x319cd909e227691406c4d728746d6aa514afb251,0x0e378444609069f478893c0b0e4ab7b993674619,150000.0
2023-06-04 07:56:11,17405907,0xfa02c516a2a758f8b27109b11224de43c75fa74507891b670d30f8efeeba9098,0x319cd909e227691406c4d728746d6aa514afb251,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,150000.0
2023-06-04 07:56:23,17405908,0x56c95475c6f7ccc160a63c9f457f6c41b2951e32f838315e8765e3b0743318b9,0x319cd909e227691406c4d728746d6aa514afb251,0x2479556e368861660defa8e489f83ab8641a8533,150000.0
2023-06-04 07:56:47,17405910,0x4a7cf4d801c76e57b6f1f83ba601f741f823511a6290835056226c37c40a3d2d,0x319cd909e227691406c4d728746d6aa514afb251,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,149996.4
2023-06-04 07:57:11,17405912,0x54307756f83e58908cf997413e5e4af1ac21d86ca49b4dc1cbcf56b95c0b6bb2,0x8af331f9c6a21324b27aca8159ab39964cecd8e5,0x0dcd110068551234861d98f5b453cbf073a0e104,150000.0
2023-06-04 07:57:23,17405913,0x5c9637592150efa85919bccb9fd0328b9f1407ef6208c006708d204f44c9b976,0x8af331f9c6a21324b27aca8159ab39964cecd8e5,0x0d2930f9e336a93012612eb7ab2e7a9f4579a314,150000.0
2023-06-04 07:58:35,17405919,0x745446a5ba37c7d351a9f51bbd5527b99123d505c8c908f8fbe0587e03155cbd,0x0e378444609069f478893c0b0e4ab7b993674619,0x8b9742622f3633e7c10ccab894701f4706889677,200.0
2023-06-04 08:41:23,17406129,0xa8fe55decd140f68498444910a5fab058a56742928045d32e1982261b18940ee,0x2479556e368861660defa8e489f83ab8641a8533,0xe51b55983672072e0739b5107c9d65cd0715c3b0,100000.0
2023-06-04 08:18:47,17406019,0x332384d12ad7ef9c46b70046d617910a5a7b1d670e09642d73e32b16cd0bd32a,0x2479556e368861660defa8e489f83ab8641a8533,0xe51b55983672072e0739b5107c9d65cd0715c3b0,60000.0
2023-06-04 08:00:47,17405929,0x4293a98d19ea77a2e81e4a6c1145f8478b172ee5897e26b167a8bc7ac45f6259,0x2479556e368861660defa8e489f83ab8641a8533,0xe51b55983672072e0739b5107c9d65cd0715c3b0,2000.0
2023-06-04 09:05:59,17406250,0xd6fb0a9a92c99119f88bd3f8d30f326bf9d11b52460eab452e77e6143cbc0e3c,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,0x917c1de15b3c09879349b2d7aa914d8663e89be0,20000.0
2023-06-04 08:41:47,17406131,0x70004ae7719a4e22415d05099929c11fe55962beb72a0fb615b485072e6c9020,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,0x917c1de15b3c09879349b2d7aa914d8663e89be0,100000.0
2023-06-04 08:19:35,17406022,0x7a1d3592af0283535446f99bc990b71f244dd329fe1d5dd0e5c71c81184e3105,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,0x917c1de15b3c09879349b2d7aa914d8663e89be0,60000.0
2023-06-04 08:01:47,17405934,0x07b015609295413b51b0a7204d634580781392154523aadc30f25fb2b69c2dbf,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,0x917c1de15b3c09879349b2d7aa914d8663e89be0,2000.0
2023-06-04 09:22:11,17406329,0x044d4dbe021344ee44a024938c2765f392a820e6872ee20c6bfd003e19f7bb77,0x0dcd110068551234861d98f5b453cbf073a0e104,0xc6ed273324148a0f141499f5fd322fe369e4ad20,30000.0
2023-06-04 08:51:59,17406182,0x1698680503ba727eed70391ff4a44ce341c153ce0979707c87ae6a3664d138ff,0x0dcd110068551234861d98f5b453cbf073a0e104,0xc6ed273324148a0f141499f5fd322fe369e4ad20,2000.0
2023-06-04 08:24:35,17406046,0x3f023b0cdadcb3fe886fec7fa4942b7346134e22f94f45f6509ccc7bebc50c4a,0x0dcd110068551234861d98f5b453cbf073a0e104,0xc6ed273324148a0f141499f5fd322fe369e4ad20,1000.0
2023-06-04 08:02:59,17405940,0x4a7729fb14f1585183a006bf9444288fc5f735fc480330749ab57d693a9995ca,0x0dcd110068551234861d98f5b453cbf073a0e104,0xc6ed273324148a0f141499f5fd322fe369e4ad20,200.0
2023-06-04 08:20:35,17406027,0xd311f09588d448a20fef819d26b8c7899cfc879280594bbba4d69b99547db2c9,0x0e378444609069f478893c0b0e4ab7b993674619,0x2479556e368861660defa8e489f83ab8641a8533,149796.88
2023-06-04 08:21:23,17406031,0xc19f1bc8adf2d0f1564f6f33037ce57029b1703443a5e6b0aa5516e3502fcf67,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,149998.82
2023-06-04 09:22:35,17406331,0x9bbfd1451682301b1449494d8895e6bb43e6d7bef9006e75e1c283bfa3f62bae,0x0d2930f9e336a93012612eb7ab2e7a9f4579a314,0x2a1212603625c57f36ffa6bef356fd4d18dcddbd,30000.0
2023-06-04 08:52:35,17406185,0x8f5fe78526226fa789b643d095df885876025fab65b388bcf089b87b34f274f8,0x0d2930f9e336a93012612eb7ab2e7a9f4579a314,0x2a1212603625c57f36ffa6bef356fd4d18dcddbd,2000.0
2023-06-04 08:23:11,17406040,0xfb0cd188c4d5301a919bd0a2b3f1fd67fab0fe05c3ade2f87967d4e984464a27,0x0d2930f9e336a93012612eb7ab2e7a9f4579a314,0x2a1212603625c57f36ffa6bef356fd4d18dcddbd,200.0
2023-06-04 08:26:11,17406054,0xc7e7ab8702ae3d9c28fb1aae1fc07600a0ffbcd3d4eb81573f096eccf669d27f,0x8af331f9c6a21324b27aca8159ab39964cecd8e5,0x54800c1790e098a9848e76b975a512f4358a6559,60000.0
2023-06-04 09:07:59,17406260,0xcef9a108020706f454211ee15106e5e4a0c291aeb50096341b85f001b642d5f7,0x54800c1790e098a9848e76b975a512f4358a6559,0x35944aedbf9d9a72c8f7a42f3d5749b275a82f97,20000.0
2023-06-04 08:55:35,17406199,0x981b4fac995ba39522b2c5de23c14c7aa9652960645b13b7b2432f091cb25143,0x54800c1790e098a9848e76b975a512f4358a6559,0x35944aedbf9d9a72c8f7a42f3d5749b275a82f97,4000.0
2023-06-04 08:37:47,17406112,0x570a6c61bfcfb72eddc632afbafea14c6d03d59f936345e9b8ba9c735527de14,0x54800c1790e098a9848e76b975a512f4358a6559,0x35944aedbf9d9a72c8f7a42f3d5749b275a82f97,1000.0
2023-06-04 08:27:11,17406059,0x08e87d6d7702e5276a677d0059ae67a55b9cb511b11e3eff9b66d37ba18cea1b,0x54800c1790e098a9848e76b975a512f4358a6559,0x35944aedbf9d9a72c8f7a42f3d5749b275a82f97,200.0
2023-06-04 08:41:11,17406128,0x016f4cac683220b8b71551942f6abd1cb299420d9b5383e67b9eec8bf7c1fb78,0x0e378444609069f478893c0b0e4ab7b993674619,0x0e7e8220a5f4a2013f250881fee37a2ed6611777,2000.0
2023-06-04 09:04:35,17406243,0x548b68c48614eb1bd03d77e9517294abfc551932ba973bfe90bd726577d9dc74,0x0e378444609069f478893c0b0e4ab7b993674619,0x0e7e8220a5f4a2013f250881fee37a2ed6611777,20000.0
2023-06-04 09:26:23,17406350,0x940a63c3c55b0691bbd0ffe3db89852a067d3e848adebebe34baaf72fd7bca32,0x0e378444609069f478893c0b0e4ab7b993674619,0x0e7e8220a5f4a2013f250881fee37a2ed6611777,60000.0
2023-06-04 09:25:59,17406348,0x41eff06f647ec4ca615c14d1eadec7e9368cdbcc40e7a5f40f1732533f097e76,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,57989.48
2023-06-04 08:50:59,17406177,0xf40fa83387f764da967e9033aaf6738817f3924533bfc9d4d9bf673054905324,0x8cd6b54b150f92664dc892f84e9ea57d8e9ddcde,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,60000.0
2023-06-04 09:30:59,17406373,0x089ffc4aefaa688bd8aec3bb3572a0c6b4b77e803fc53d50e30157af883f23a8,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,0x5ea38bef8598c43aebde2764cc0e6a2b068b623b,60000.0
2023-06-04 09:12:11,17406281,0xcff2a34557cf39540559c388ad0d6a7b9d4c12669d6af1cf1d8062a063da9ba1,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,0x5ea38bef8598c43aebde2764cc0e6a2b068b623b,20000.0
2023-06-04 08:51:35,17406180,0x8e296392e299f5cee8794d1307006a54e5b78926133562e38346a452ae14e5de,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,0x5ea38bef8598c43aebde2764cc0e6a2b068b623b,2000.0
2023-06-04 09:07:11,17406256,0x16cd939be7026d9d2b50bfd7f46d634ef837d0ee41e020ee37d45bea6c01cb6c,0x20c2e0b213b34acea5c85522d9a453e4ae0ed78e,0x9eb9db66750b486c923e1c3806522eb1d5530051,599998.51
2023-06-04 09:26:23,17406350,0x50123df20872afdec9408aabe7497be5a417c1af0316b236ba17b33e7eb1c3bf,0x9eb9db66750b486c923e1c3806522eb1d5530051,0x362f13851faf22b50d2ba3435c299330763727f6,4000.0
2023-06-04 09:08:47,17406264,0xbe9513912e3091e8a6655cade0d52d824612000f9e3f97e836c004058ad1965d,0x9eb9db66750b486c923e1c3806522eb1d5530051,0x362f13851faf22b50d2ba3435c299330763727f6,2200.0
2023-06-04 08:38:59,17406118,0x407ab00584561f90773c2e28921d6e77b2a17350b530965e55e2015c3b39c02b,0x2479556e368861660defa8e489f83ab8641a8533,0x0e378444609069f478893c0b0e4ab7b993674619,60000.0
2023-06-04 09:25:47,17406347,0x4edb8f2282382dfdf4034669b7d2c7505cdec960829f491a700df7de370bd87b,0x2479556e368861660defa8e489f83ab8641a8533,0x0e378444609069f478893c0b0e4ab7b993674619,77792.29
2023-06-04 09:47:35,17406453,0xf87f8c36d6a265481284888b83f8315beeb2db6e97277a89e682d1cdb8e29ca9,0x0dcd110068551234861d98f5b453cbf073a0e104,0x8af331f9c6a21324b27aca8159ab39964cecd8e5,116795.49
2023-06-04 09:47:47,17406454,0x3f599c5c34d12684b54e7655c9bae08b97a508853c5ba9e14ac55995135c7a76,0x9eb9db66750b486c923e1c3806522eb1d5530051,0x20c2e0b213b34acea5c85522d9a453e4ae0ed78e,593795.54
2023-06-04 09:47:47,17406454,0xead9ff539d2888ab12fd0495d03032bfbfe8458041814aef0667c8114122f827,0xaa10a7e8949b7591d05199dec342c2d3a0daf239,0x319cd909e227691406c4d728746d6aa514afb251,35985.79
2023-06-04 09:47:59,17406455,0xf5b6f24a6445371ace9c941fe0a44c196975492a6cfadaa27003a29ef633bde6,0x0e378444609069f478893c0b0e4ab7b993674619,0x319cd909e227691406c4d728746d6aa514afb251,55788.83
2023-06-04 09:48:35,17406458,0x1e695c6590778b56ab1aa36d394eea82d0a2336fc4def5b20fa37e5429189563,0x54800c1790e098a9848e76b975a512f4358a6559,0x8af331f9c6a21324b27aca8159ab39964cecd8e5,34795.11
2023-06-04 09:49:11,17406461,0xb6d92225e67eaa783594eee01a0ff9a706f2fd489d909f515cce0280c1bf08b7,0x0d2930f9e336a93012612eb7ab2e7a9f4579a314,0x8af331f9c6a21324b27aca8159ab39964cecd8e5,117796.0
2023-06-13 14:38:47,17471716,0x30756bb06756ec27bd3d0773b63d6119ce62e64452d5a9a4a07105f4805f290c,0xb3031545263e5adfd503b184f35617d01e2966a1,0x12946c7852a15e9aaaed382ca4877d39668a9b8b,2000.0
2023-06-14 06:51:35,17476520,0x63b2fcdee1ea318c8579e5bdc3dd5a6f1a45c97137ff0ba7cc09757284dd0344,0xe6c54142801d3e5268167e69d023087b826f5b72,0x3fea7fdd2dea159386febbc046e41b85435b2897,5978.63
2023-06-14 06:49:47,17476511,0x172efac32a52e84a8c8debb5832c86160e73207d1681e1a89f53fd0a6ec3faa0,0xe6c54142801d3e5268167e69d023087b826f5b72,0x3fea7fdd2dea159386febbc046e41b85435b2897,6020.0
2023-06-14 07:27:11,17476695,0x5d4aa3cedc7feb2f48a5ab6f66c380c03a886ffa5ad3b3b558d8ba12a796563f,0xa85a900496ea230c9e4b043232ebbd3abd390bfa,0x9ddec8c41904c379ab9c6d9596d96a50d193be28,5578.53
2023-06-14 07:24:23,17476682,0xf82c944667288586d0e9b7558cad8137f415684ccac8166297fdf1b7821f3e14,0xa85a900496ea230c9e4b043232ebbd3abd390bfa,0x9ddec8c41904c379ab9c6d9596d96a50d193be28,6420.0
2023-06-14 07:27:23,17476696,0x0d542317f2d7c349317fe07b2cce06e3dd91fbb8e7a8e4495da5c9eed40d62dd,0x10d1a9d413c0be8b97584eafcb11741c02d8bbf4,0x37222e323c8bc179d665857682ebb8198de06569,5598.53
2023-06-14 07:24:47,17476684,0x56a9ce8d0979a5c6577a53bf33a30205cddf603bf98d41662d5279a75be82b43,0x10d1a9d413c0be8b97584eafcb11741c02d8bbf4,0x37222e323c8bc179d665857682ebb8198de06569,6400.0
2023-06-14 07:27:47,17476698,0xbdf57e4f610f1638efe36a9689d743867659157ecdf553c73013b772e8d534e8,0x8b9d9ba7a4f8b5859e42d1568defaf563ff3ccbe,0x81ade41565ee17e4feb844dec33fca01265244d3,5998.53
2023-06-14 07:25:11,17476685,0xe0b5de3ec696186f597bf7839537f6c36302fad1c83284403ba03bbacf3056ce,0x8b9d9ba7a4f8b5859e42d1568defaf563ff3ccbe,0x81ade41565ee17e4feb844dec33fca01265244d3,6000.0
2023-06-14 07:28:11,17476700,0x3411414156aeefa4f68f3dc0a27c891180a4f598426b805b9021772d34fa768c,0x39e302f9d1f5b42f845a8dcb94e5983c1a474f85,0x023fc5bd6ff17419884576dcf8c965c6b6ddfb42,6998.5
2023-06-14 07:25:35,17476687,0xf4adaf036ff8ca9c63136f61bf830198e290541ae5b4053c3ab9dba6702ee0e0,0x39e302f9d1f5b42f845a8dcb94e5983c1a474f85,0x023fc5bd6ff17419884576dcf8c965c6b6ddfb42,7000.0
2023-06-14 08:51:59,17477116,0xbc0a7699208d921aa6436e9ccdaa4e6e0b311cbc730a43f3357d912dd3746583,0x1dc93476ffae19f248d3d4e1d65614c0b17efdae,0x9ddec8c41904c379ab9c6d9596d96a50d193be28,6018.27
2023-06-14 08:50:11,17477107,0x20686773772e9db858b34897e3f0f4d4c8a67538b1a516af25ede779a1a08c18,0x1dc93476ffae19f248d3d4e1d65614c0b17efdae,0x9ddec8c41904c379ab9c6d9596d96a50d193be28,5980.0
2023-06-14 08:52:11,17477117,0xd1b4e2e8bbdeb96bf6987ec88c6311a11f07bfc4a72d416804fb06cbdc5dca7f,0x2dab1dba812636ed9b0b7d7f68c70d38e05419c2,0x37222e323c8bc179d665857682ebb8198de06569,5758.26
2023-06-14 08:50:35,17477109,0x8e422c00bb5701206c4503c448b1de81dbfdab75dbb9c6f2b91737f11cd96c39,0x2dab1dba812636ed9b0b7d7f68c70d38e05419c2,0x37222e323c8bc179d665857682ebb8198de06569,6240.0
2023-06-14 08:52:47,17477120,0x0ca6ec3e9714b723036e53d3bed1226a8436a4feba7ac0124ee8a0ea8eae60cb,0xd3b6b7695d34f0b7eb767727f005ac844793b9c1,0x81ade41565ee17e4feb844dec33fca01265244d3,5598.3
2023-06-14 08:51:11,17477112,0x74f9146e9d4da557aeef4e7d3669ad9901d65946facf6a43978c604c3abdfb17,0xd3b6b7695d34f0b7eb767727f005ac844793b9c1,0x81ade41565ee17e4feb844dec33fca01265244d3,6400.0
2023-06-14 08:53:35,17477124,0x0d0a54dbab2f8d12cc78f349ec4bfbf4f6793e899157dddb0e75effd210fa457,0x5d0f2023fab31234adf1f5c9fb3ea1ce16d69f40,0x023fc5bd6ff17419884576dcf8c965c6b6ddfb42,6798.32
2023-06-14 08:51:35,17477114,0x0ff7ac3921cd2d66654428a9eb4f237a70947f853e9a92199843fb985d1326bf,0x5d0f2023fab31234adf1f5c9fb3ea1ce16d69f40,0x023fc5bd6ff17419884576dcf8c965c6b6ddfb42,7200.0
2023-06-14 10:20:35,17477551,0x785f01601d3a719735f7382d662bcfdd0ce836ec04325061ce8a9e7d073a301c,0xcda181b5451410eeaafe4fb0e4496420d5919f99,0xde0e5ff2f170c41889531add48c6c5fa7c99c76b,20.0
